"UF_ATENDIMENTO";"TIPO";"CLASSIFICACAO";"NACIONALIDADE";TOTAL
"AC";"ENTRADA";"PERMANENTE";"ARGENTINA                               ";2
"AC";"ENTRADA";"PERMANENTE";"BOLÍVIA                                 ";32
"AC";"ENTRADA";"PERMANENTE";"CHILE                                   ";1
"AC";"ENTRADA";"PERMANENTE";"COLÔMBIA                                ";1
"AC";"ENTRADA";"PERMANENTE";"CUBA                                    ";1
"AC";"ENTRADA";"PERMANENTE";"EQUADOR                                 ";1
"AC";"ENTRADA";"PERMANENTE";"HAITI                                   ";1
"AC";"ENTRADA";"PERMANENTE";"ITÁLIA                                  ";1
"AC";"ENTRADA";"PERMANENTE";"PERU                                    ";102
"AC";"ENTRADA";"PERMANENTE";"PORTUGAL                                ";2
"AC";"ENTRADA";"PERMANENTE";"URUGUAI                                 ";1
"AC";"ENTRADA";"PERMANENTE";"VENEZUELA                               ";8
"AC";"ENTRADA";"VISITANTE ";"ALEMANHA                                ";4
"AC";"ENTRADA";"VISITANTE ";"ARGENTINA                               ";8
"AC";"ENTRADA";"VISITANTE ";"AUSTRÁLIA                               ";1
"AC";"ENTRADA";"VISITANTE ";"ÁUSTRIA                                 ";1
"AC";"ENTRADA";"VISITANTE ";"BÉLGICA                                 ";1
"AC";"ENTRADA";"VISITANTE ";"BOLÍVIA                                 ";724
"AC";"ENTRADA";"VISITANTE ";"CANADÁ                                  ";2
"AC";"ENTRADA";"VISITANTE ";"CHILE                                   ";10
"AC";"ENTRADA";"VISITANTE ";"COLÔMBIA                                ";12
"AC";"ENTRADA";"VISITANTE ";"DINAMARCA                               ";1
"AC";"ENTRADA";"VISITANTE ";"DOMINICA                                ";1
"AC";"ENTRADA";"VISITANTE ";"EQUADOR                                 ";9
"AC";"ENTRADA";"VISITANTE ";"ESPANHA                                 ";8
"AC";"ENTRADA";"VISITANTE ";"ESTADOS UNIDOS                          ";9
"AC";"ENTRADA";"VISITANTE ";"FILIPINAS                               ";2
"AC";"ENTRADA";"VISITANTE ";"FRANÇA                                  ";2
"AC";"ENTRADA";"VISITANTE ";"INDONÉSIA                               ";1
"AC";"ENTRADA";"VISITANTE ";"ISRAEL                                  ";2
"AC";"ENTRADA";"VISITANTE ";"ITÁLIA                                  ";4
"AC";"ENTRADA";"VISITANTE ";"MÉXICO                                  ";1
"AC";"ENTRADA";"VISITANTE ";"NOVA ZELÂNDIA                           ";1
"AC";"ENTRADA";"VISITANTE ";"PERU                                    ";1466
"AC";"ENTRADA";"VISITANTE ";"PORTUGAL                                ";2
"AC";"ENTRADA";"VISITANTE ";"REINO UNIDO                             ";4
"AC";"ENTRADA";"VISITANTE ";"REPÚBLICA DOMINICANA                    ";4
"AC";"ENTRADA";"VISITANTE ";"RÚSSIA                                  ";2
"AC";"ENTRADA";"VISITANTE ";"SUÍÇA                                   ";1
"AC";"ENTRADA";"VISITANTE ";"URUGUAI                                 ";2
"AC";"ENTRADA";"VISITANTE ";"VENEZUELA                               ";9
"AC";"ENTRADA";"VISITANTE ";"BOLÍVIA                                 ";1
"AC";"ENTRADA";"VISITANTE ";"BÉLGICA                                 ";1
"AC";"ENTRADA";"VISITANTE ";"BOLÍVIA                                 ";90
"AC";"ENTRADA";"VISITANTE ";"CHILE                                   ";2
"AC";"ENTRADA";"VISITANTE ";"IRLANDA                                 ";1
"AC";"ENTRADA";"VISITANTE ";"PERU                                    ";17
"AC";"ENTRADA";"VISITANTE ";"VENEZUELA                               ";7
"AC";"ENTRADA";"OUTROS    ";"CAMARÕES                                ";1
"AC";"ENTRADA";"OUTROS    ";"PERU                                    ";2
"AC";"ENTRADA";"OUTROS    ";"BOLÍVIA                                 ";439
"AC";"ENTRADA";"OUTROS    ";"BRASIL                                  ";85
"AC";"ENTRADA";"OUTROS    ";"PERU                                    ";56
"AC";"ENTRADA";"OUTROS    ";"COLÔMBIA                                ";2
"AC";"ENTRADA";"OUTROS    ";"EQUADOR                                 ";1
"AC";"ENTRADA";"OUTROS    ";"PERU                                    ";11
"AC";"ENTRADA";"OUTROS    ";"VENEZUELA                               ";196
"AC";"ENTRADA";"OUTROS    ";"PERU                                    ";2
"AC";"ENTRADA";"OUTROS    ";"PERU                                    ";2
"AC";"ENTRADA";"OUTROS    ";"VENEZUELA                               ";4
"AC";"ENTRADA";"OUTROS    ";"EQUADOR                                 ";1
"AC";"ENTRADA";"OUTROS    ";"ESPANHA                                 ";1
"AC";"ENTRADA";"OUTROS    ";"ITÁLIA                                  ";1
"AC";"ENTRADA";"OUTROS    ";"PERU                                    ";11
"AC";"ENTRADA";"OUTROS    ";"BRASIL                                  ";1664
"AC";"SAIDA  ";"PERMANENTE";"ALEMANHA                                ";1
"AC";"SAIDA  ";"PERMANENTE";"BANGLADESH                              ";2
"AC";"SAIDA  ";"PERMANENTE";"BOLÍVIA                                 ";20
"AC";"SAIDA  ";"PERMANENTE";"CHILE                                   ";1
"AC";"SAIDA  ";"PERMANENTE";"COLÔMBIA                                ";3
"AC";"SAIDA  ";"PERMANENTE";"HAITI                                   ";7
"AC";"SAIDA  ";"PERMANENTE";"ITÁLIA                                  ";1
"AC";"SAIDA  ";"PERMANENTE";"PERU                                    ";107
"AC";"SAIDA  ";"PERMANENTE";"PORTUGAL                                ";3
