"UF_ATENDIMENTO";"TIPO";"CLASSIFICACAO";"NACIONALIDADE";TOTAL
"AC";"SAIDA  ";"VISITANTE ";"BELARUS                                 ";1
"AC";"SAIDA  ";"VISITANTE ";"BENIN                                   ";1
"AC";"SAIDA  ";"VISITANTE ";"BOLÍVIA                                 ";325
"AC";"SAIDA  ";"VISITANTE ";"CANADÁ                                  ";1
"AC";"SAIDA  ";"VISITANTE ";"CHILE                                   ";6
"AC";"SAIDA  ";"VISITANTE ";"CHINA                                   ";2
"AC";"SAIDA  ";"VISITANTE ";"COLÔMBIA                                ";20
"AC";"SAIDA  ";"VISITANTE ";"EQUADOR                                 ";4
"AC";"SAIDA  ";"VISITANTE ";"ESPANHA                                 ";7
"AC";"SAIDA  ";"VISITANTE ";"ESTADOS UNIDOS                          ";4
"AC";"SAIDA  ";"VISITANTE ";"FRANÇA                                  ";3
"AC";"SAIDA  ";"VISITANTE ";"GUIANA                                  ";1
"AC";"SAIDA  ";"VISITANTE ";"GUINÉ                                   ";1
"AC";"SAIDA  ";"VISITANTE ";"HONDURAS                                ";1
"AC";"SAIDA  ";"VISITANTE ";"HONG KONG (R.A.E.)                      ";1
"AC";"SAIDA  ";"VISITANTE ";"IÊMEN                                   ";1
"AC";"SAIDA  ";"VISITANTE ";"ISRAEL                                  ";2
"AC";"SAIDA  ";"VISITANTE ";"ITÁLIA                                  ";1
"AC";"SAIDA  ";"VISITANTE ";"LETÔNIA                                 ";2
"AC";"SAIDA  ";"VISITANTE ";"NIGÉRIA                                 ";1
"AC";"SAIDA  ";"VISITANTE ";"PARAGUAI                                ";1
"AC";"SAIDA  ";"VISITANTE ";"PERU                                    ";742
"AC";"SAIDA  ";"VISITANTE ";"REINO UNIDO                             ";1
"AC";"SAIDA  ";"VISITANTE ";"ROMÊNIA                                 ";1
"AC";"SAIDA  ";"VISITANTE ";"SUÍÇA                                   ";1
"AC";"SAIDA  ";"VISITANTE ";"SURINAME                                ";2
"AC";"SAIDA  ";"VISITANTE ";"UCRÂNIA                                 ";1
"AC";"SAIDA  ";"VISITANTE ";"VENEZUELA                               ";15
"AC";"SAIDA  ";"VISITANTE ";"ALEMANHA                                ";1
"AC";"SAIDA  ";"VISITANTE ";"BOLÍVIA                                 ";70
"AC";"SAIDA  ";"VISITANTE ";"CHILE                                   ";2
"AC";"SAIDA  ";"VISITANTE ";"COLÔMBIA                                ";1
"AC";"SAIDA  ";"VISITANTE ";"PERU                                    ";70
"AC";"SAIDA  ";"VISITANTE ";"VENEZUELA                               ";4
"AC";"SAIDA  ";"OUTROS    ";"PERU                                    ";3
"AC";"SAIDA  ";"OUTROS    ";"BOLÍVIA                                 ";68
"AC";"SAIDA  ";"OUTROS    ";"BRASIL                                  ";85
"AC";"SAIDA  ";"OUTROS    ";"PERU                                    ";27
"AC";"SAIDA  ";"OUTROS    ";"VENEZUELA                               ";3
"AC";"SAIDA  ";"OUTROS    ";"AFEGANISTÃO                             ";1
"AC";"SAIDA  ";"OUTROS    ";"CUBA                                    ";10
"AC";"SAIDA  ";"OUTROS    ";"GANA                                    ";1
"AC";"SAIDA  ";"OUTROS    ";"VENEZUELA                               ";8
"AC";"SAIDA  ";"OUTROS    ";"COLÔMBIA                                ";1
"AC";"SAIDA  ";"OUTROS    ";"CUBA                                    ";20
"AC";"SAIDA  ";"OUTROS    ";"HAITI                                   ";1
"AC";"SAIDA  ";"OUTROS    ";"ÍNDIA                                   ";4
"AC";"SAIDA  ";"OUTROS    ";"PERU                                    ";3
"AC";"SAIDA  ";"OUTROS    ";"SRI LANKA                               ";3
"AC";"SAIDA  ";"OUTROS    ";"VENEZUELA                               ";1
"AC";"SAIDA  ";"OUTROS    ";"VENEZUELA                               ";4
